user_id,song_id,title,rating
user_230,82,Querry,5
user_246,76,Tell The Kids I Love Them,4
user_52,99,Suýt Nữa Thì,4
user_111,20,Chờ Đợi Có Đáng Sợ,5
user_54,106,Chúng Ta Của Hiện Tại,4
user_61,139,Thích Em Hơi Nhiều,2
user_15,105,Sóng,3
user_79,138,Shhhhhhh...,3
user_115,133,Va Vào Giai Điệu Này,4
user_205,69,Mắt Nice Cha Cha Tune,4
user_173,82,Querry,5
user_229,139,Thích Em Hơi Nhiều,5
user_134,145,Yêu Nhiều Ghen Nhiều,1
user_47,89,Lan Man,3
user_52,105,Sóng,1
user_168,82,Querry,5
user_15,19,Chẳng Còn Thời Gian Ấy,4
user_294,148,Yêu Đơn Phương Là Gì,3
user_60,23,Có Ai Hẹn Hò Cùng Em Chưa,3
user_92,72,Ngủ Sớm Đi Em,1
user_47,117,Ba,4
user_154,45,Hẹn Em Kiếp Sau,1
user_77,31,Em Không Quay Về,1
user_85,29,Dù Cho Mai Về Sau,2
user_191,7,Anh Thương Em Nhất Mà,5
user_146,84,Quá Lâu,1
user_94,129,Tết Đong Đầy,1
user_16,132,Internet Love,3
user_220,63,Muốn Nói Với Em,1
user_99,153,Nếu Ngày Ấy,1
user_112,25,Cô Gái M52,4
user_267,54,Làm Người Yêu Anh Nhé Baby,2
user_74,11,Bao Lâu Ta Lại Yêu Một Người,1
user_281,87,Rồi Một Ngày,1
user_137,1,1 Phút,2
user_73,39,Chưa Phải Là Yêu,4
user_204,79,Như Anh Mơ,4
user_212,84,Quá Lâu,1
user_85,84,Quá Lâu,5
user_10,20,Chờ Đợi Có Đáng Sợ,3
user_115,150,Có Hẹn Với Thanh Xuân,4
user_24,44,Hông Về Tình Yêu,4
user_260,67,Mùa Luyến Lưu,4
user_246,166,Ừ Có Anh Đây,5
user_34,29,Dù Cho Mai Về Sau,2
user_272,38,Không Thể Say,2
user_153,116,Thắc Mắc,4
user_142,75,Cho Ba Mẹ,2
user_63,115,Nghe Em,2
user_50,43,Hãy Nói Đi,3
user_263,65,Muốn Được Cùng Em,2
user_163,54,Làm Người Yêu Anh Nhé Baby,4
user_65,141,Wrong Times,4
user_195,108,Thằng Điên,5
user_64,110,Tell Ur Mom II,1
user_257,61,Mashup Lỡ Duyên,2
user_71,138,Shhhhhhh...,4
user_4,59,Lệ Lưu Ly,5
user_25,16,Cháu Xin Lỗi Chú,5
user_159,130,"Tệ Thật, Anh Nhớ Em",3
user_18,108,Thằng Điên,3
user_188,151,Em Làm Gì Mùa Dịch,5
user_232,84,Quá Lâu,1
user_260,101,Sau Tất Cả,2
user_95,86,Tay To,1
user_148,4,Anh Thề Đấy,5
user_91,108,Thằng Điên,2
user_169,57,Lạc Vào Trong Mơ,5
user_284,8,Anh Vẫn OK,5
user_32,160,Đâu Ai Dám Hứa,2
user_227,158,Ông Bà Anh,1
user_241,67,Mùa Luyến Lưu,2
user_298,82,Querry,4
user_90,5,Anh Biết,3
user_129,101,Sau Tất Cả,5
user_146,13,Bông Hoa Chẳng Thuộc Về Ta,2
user_38,129,Tết Đong Đầy,1
user_57,111,Thu Cuối,1
user_138,42,Lưu Số Em Đi,1
user_18,87,Rồi Một Ngày,5
user_152,37,Ghé Qua,5
user_77,7,Anh Thương Em Nhất Mà,4
user_134,146,Yêu Người Như Anh,3
user_171,133,Va Vào Giai Điệu Này,2
user_55,34,Em Là Nhất,4
user_42,90,Nhắn Nhủ,1
user_276,115,Nghe Em,1
user_138,1,1 Phút,5
user_20,115,Nghe Em,1
user_288,27,Một Nhà,5
user_12,88,Anh Chỉ Muốn,4
user_169,29,Dù Cho Mai Về Sau,2
user_98,147,Yêu Người Có Ước Mơ,5
user_10,105,Sóng,4
user_270,65,Muốn Được Cùng Em,2
user_183,49,Không Yêu Xin Đừng Nói,4
user_35,58,Lấy Chồng Sớm Làm Gì,1
user_8,87,Rồi Một Ngày,4
user_26,65,Muốn Được Cùng Em,2
user_151,52,Em Của Anh Đừng Của Ai,5
user_203,30,Dừng Thương,1
user_285,121,Tâm Sự Tuổi 30,4
user_241,142,Xe Đạp,1
user_18,68,Mơ,2
user_195,103,Suy Nghĩ Trong Anh,3
user_153,29,Dù Cho Mai Về Sau,1
user_102,155,Tình Yêu Chậm Trễ,5
user_9,119,Váy Cưới,3
user_132,155,Tình Yêu Chậm Trễ,4
user_239,45,Hẹn Em Kiếp Sau,4
user_136,134,3107,2
user_10,99,Suýt Nữa Thì,1
user_159,95,Rượu Tình,2
user_165,46,Hẹn Em Ở Lần Yêu Thứ 2,1
user_239,137,Id 072019,2
user_34,160,Đâu Ai Dám Hứa,3
user_103,155,Tình Yêu Chậm Trễ,3
user_226,43,Hãy Nói Đi,2
user_237,24,Cô Gái Này Là Của Ai,1
user_295,113,Thì Thầm Thích Thả Thính,5
user_287,123,Tình Đầu,3
user_234,96,Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau,2
user_181,103,Suy Nghĩ Trong Anh,3
user_142,5,Anh Biết,1
user_295,63,Muốn Nói Với Em,1
user_268,144,Yêu Không Cần Hứa,3
user_74,1,1 Phút,5
user_67,28,Từ Ngày Em Đến,5
user_207,40,Lần Hẹn Hò Đầu Tiên,3
user_63,80,Proud,5
user_265,62,Mưa Cứ Rơi,4
user_95,105,Sóng,3
user_117,43,Hãy Nói Đi,2
user_281,122,Tình Ka Ngọt Ngào,4
user_39,108,Thằng Điên,5
user_206,65,Muốn Được Cùng Em,5
user_297,97,Em Thích,2
user_9,76,Tell The Kids I Love Them,5
user_248,46,Hẹn Em Ở Lần Yêu Thứ 2,4
user_18,102,Simple Love,3
user_198,11,Bao Lâu Ta Lại Yêu Một Người,3
user_73,30,Dừng Thương,1
user_149,119,Váy Cưới,4
user_146,73,Như Anh Đã Thấy Em,3
user_32,12,Tết Này Con Sẽ Về,3
user_205,48,Cứ Chill Thôi,5
user_92,47,Hẹn Ngày Mai Yêu,1
user_172,106,Chúng Ta Của Hiện Tại,5
user_168,66,Miên Man,5
user_195,77,Your Smile,5
user_57,134,3107,4
user_80,75,Cho Ba Mẹ,5
user_187,16,Cháu Xin Lỗi Chú,2
user_255,32,Em Còn Nhớ Anh Không,5
user_108,52,Em Của Anh Đừng Của Ai,5
user_9,26,Người Có Thương,2
user_85,133,Va Vào Giai Điệu Này,1
user_255,104,Ngồi Nhìn Em Khóc,4
user_177,151,Em Làm Gì Mùa Dịch,3
user_217,66,Miên Man,3
user_179,52,Em Của Anh Đừng Của Ai,5
user_85,19,Chẳng Còn Thời Gian Ấy,2
user_118,69,Mắt Nice Cha Cha Tune,5
user_122,18,Chuyện Đôi Ta,4
user_251,11,Bao Lâu Ta Lại Yêu Một Người,4
user_11,78,10 Ngàn Năm,2
user_180,78,10 Ngàn Năm,2
user_254,62,Mưa Cứ Rơi,2
user_295,28,Từ Ngày Em Đến,5
user_214,142,Xe Đạp,2
user_175,22,Crying Over You,4
user_209,82,Querry,5
user_19,4,Anh Thề Đấy,4
user_74,104,Ngồi Nhìn Em Khóc,2
user_276,165,Độc Thân Không Phải Là Ế,2
user_17,87,Rồi Một Ngày,2
user_25,88,Anh Chỉ Muốn,3
user_85,106,Chúng Ta Của Hiện Tại,5
user_276,87,Rồi Một Ngày,3
user_91,124,Tình Yêu Ngủ Quên,1
user_42,31,Em Không Quay Về,2
user_89,46,Hẹn Em Ở Lần Yêu Thứ 2,4
user_124,49,Không Yêu Xin Đừng Nói,1
user_60,150,Có Hẹn Với Thanh Xuân,4
user_286,126,Tình Cờ Tôi Thích Em,3
user_186,79,Như Anh Mơ,3
user_66,20,Chờ Đợi Có Đáng Sợ,4
user_50,61,Mashup Lỡ Duyên,2
user_9,83,Bông Hoa Đẹp Nhất,3
user_12,105,Sóng,5
user_144,34,Em Là Nhất,2
user_244,100,Sau Những Lần Đau,5
user_208,13,Bông Hoa Chẳng Thuộc Về Ta,5
user_9,75,Cho Ba Mẹ,4
user_59,17,Con Trai Cưng,3
user_31,139,Thích Em Hơi Nhiều,1
user_229,4,Anh Thề Đấy,2
user_102,9,Anh Đã Từ Bỏ Rồi Đấy,2
user_137,149,Chuyện Chúng Ta Sau Này,4
user_90,102,Simple Love,3
user_230,98,Iu Là Đây,1
user_271,15,Bỏ Em Vào Balo,5
user_76,117,Ba,3
user_126,123,Tình Đầu,5
user_157,32,Em Còn Nhớ Anh Không,4
user_139,151,Em Làm Gì Mùa Dịch,1
user_235,149,Chuyện Chúng Ta Sau Này,5
user_250,111,Thu Cuối,4
user_156,82,Querry,1
user_88,103,Suy Nghĩ Trong Anh,4
user_27,55,Lưu Luyến Sau Chia Tay,2
user_4,64,Muốn Quên Được Em,3
user_53,151,Em Làm Gì Mùa Dịch,2
user_91,130,"Tệ Thật, Anh Nhớ Em",3
user_174,98,Iu Là Đây,3
user_66,11,Bao Lâu Ta Lại Yêu Một Người,4
user_210,76,Tell The Kids I Love Them,4
user_184,115,Nghe Em,4
user_122,7,Anh Thương Em Nhất Mà,2
user_215,31,Em Không Quay Về,3
user_268,6,Anh Mệt Rồi,4
user_57,103,Suy Nghĩ Trong Anh,4
user_232,4,Anh Thề Đấy,5
user_142,131,Từng Quen,2
user_136,51,Liệu Giờ,4
user_262,1,1 Phút,2
user_11,37,Ghé Qua,4
user_191,102,Simple Love,3
user_143,111,Thu Cuối,4
user_145,102,Simple Love,5
user_7,27,Một Nhà,1
user_107,48,Cứ Chill Thôi,3
user_136,8,Anh Vẫn OK,5
user_207,93,Khi Mà,4
user_175,75,Cho Ba Mẹ,4
user_285,147,Yêu Người Có Ước Mơ,2
user_146,153,Nếu Ngày Ấy,5
user_27,148,Yêu Đơn Phương Là Gì,3
user_181,74,Nếu Biết Đó Là Lần Cuối,2
user_4,70,Những Lời Hứa Bỏ Quên,4
user_294,61,Mashup Lỡ Duyên,2
user_55,143,Xin Lỗi Vì Đã Yêu Nhau,1
user_281,79,Như Anh Mơ,4
user_153,87,Rồi Một Ngày,1
user_128,3,Anh Sẽ Đón Em,4
user_224,161,Đêm Trăng Tình Yêu,5
user_86,29,Dù Cho Mai Về Sau,3
user_8,106,Chúng Ta Của Hiện Tại,3
user_109,33,Em Là Hoàng Hôn,4
user_161,54,Làm Người Yêu Anh Nhé Baby,4
user_71,16,Cháu Xin Lỗi Chú,1
user_236,116,Thắc Mắc,2
user_160,159,Đúng Người Đúng Thời Điểm,1
user_203,18,Chuyện Đôi Ta,4
user_175,82,Querry,5
user_191,143,Xin Lỗi Vì Đã Yêu Nhau,3
user_183,23,Có Ai Hẹn Hò Cùng Em Chưa,1
user_104,38,Không Thể Say,4
user_124,108,Thằng Điên,2
user_241,114,Thất Tình,4
user_126,147,Yêu Người Có Ước Mơ,5
user_183,95,Rượu Tình,5
user_266,46,Hẹn Em Ở Lần Yêu Thứ 2,5
user_158,41,Phố Đã Lên Đèn,5
user_277,106,Chúng Ta Của Hiện Tại,3
user_97,36,Forget Me Now,1
user_211,22,Crying Over You,4
user_48,130,"Tệ Thật, Anh Nhớ Em",1
user_53,55,Lưu Luyến Sau Chia Tay,5
user_233,13,Bông Hoa Chẳng Thuộc Về Ta,1
user_218,4,Anh Thề Đấy,1
user_67,12,Tết Này Con Sẽ Về,5
user_227,163,Đếm Ngày Xa Em,1
user_85,11,Bao Lâu Ta Lại Yêu Một Người,3
user_126,137,Id 072019,2
user_239,132,Internet Love,2
user_130,39,Chưa Phải Là Yêu,4
user_158,39,Chưa Phải Là Yêu,3
user_93,136,3107-4,2
user_55,67,Mùa Luyến Lưu,1
user_284,77,Your Smile,5
user_86,165,Độc Thân Không Phải Là Ế,2
user_16,35,Từ Chối Hiểu X Melody,1
user_115,58,Lấy Chồng Sớm Làm Gì,2
user_132,29,Dù Cho Mai Về Sau,3
user_6,112,Thêm Bao Nhiêu Lâu,5
user_29,3,Anh Sẽ Đón Em,2
user_230,113,Thì Thầm Thích Thả Thính,5
user_167,88,Anh Chỉ Muốn,1
user_91,137,Id 072019,2
user_300,17,Con Trai Cưng,2
user_262,18,Chuyện Đôi Ta,5
user_87,54,Làm Người Yêu Anh Nhé Baby,1
user_91,114,Thất Tình,4
user_3,106,Chúng Ta Của Hiện Tại,3
user_220,14,Bạn Đời,1
user_66,161,Đêm Trăng Tình Yêu,2
user_96,144,Yêu Không Cần Hứa,3
user_219,10,Ba Kể Con Nghe,4
user_64,116,Thắc Mắc,3
user_203,86,Tay To,1
user_71,38,Không Thể Say,1
user_116,105,Sóng,2
user_82,130,"Tệ Thật, Anh Nhớ Em",2
user_209,161,Đêm Trăng Tình Yêu,1
user_296,52,Em Của Anh Đừng Của Ai,1
user_9,133,Va Vào Giai Điệu Này,2
user_139,44,Hông Về Tình Yêu,2
user_130,37,Ghé Qua,5
user_236,106,Chúng Ta Của Hiện Tại,1
user_269,119,Váy Cưới,5
user_144,50,Kém Duyên,1
user_9,60,Lỡ Say Bye Là Bye,2
user_96,20,Chờ Đợi Có Đáng Sợ,3
user_129,93,Khi Mà,2
user_293,3,Anh Sẽ Đón Em,4
user_107,23,Có Ai Hẹn Hò Cùng Em Chưa,4
user_15,9,Anh Đã Từ Bỏ Rồi Đấy,3
user_21,73,Như Anh Đã Thấy Em,3
user_101,37,Ghé Qua,3
user_242,128,Tương Tư,2
user_207,79,Như Anh Mơ,4
user_206,150,Có Hẹn Với Thanh Xuân,3
user_136,86,Tay To,2
user_52,30,Dừng Thương,1
user_282,119,Váy Cưới,4
user_295,4,Anh Thề Đấy,5
user_89,17,Con Trai Cưng,3
user_19,75,Cho Ba Mẹ,4
user_278,16,Cháu Xin Lỗi Chú,2
user_142,4,Anh Thề Đấy,1
user_102,51,Liệu Giờ,1
user_114,22,Crying Over You,5
user_83,106,Chúng Ta Của Hiện Tại,4
user_54,2,2+3=5,1
user_183,87,Rồi Một Ngày,3
user_27,115,Nghe Em,4
user_121,16,Cháu Xin Lỗi Chú,5
user_11,100,Sau Những Lần Đau,5
user_205,19,Chẳng Còn Thời Gian Ấy,4
user_214,5,Anh Biết,2
user_227,134,3107,1
user_184,56,Lạ Lùng,4
user_273,37,Ghé Qua,1
user_133,16,Cháu Xin Lỗi Chú,1
user_280,44,Hông Về Tình Yêu,5
user_259,16,Cháu Xin Lỗi Chú,2
user_256,108,Thằng Điên,5
user_131,14,Bạn Đời,4
user_140,120,Trước Khi Em Tồn Tại,5
user_211,29,Dù Cho Mai Về Sau,3
user_170,113,Thì Thầm Thích Thả Thính,1
user_35,166,Ừ Có Anh Đây,2
user_276,5,Anh Biết,3
user_10,9,Anh Đã Từ Bỏ Rồi Đấy,5
user_144,66,Miên Man,4
user_184,94,Người Em Cố Đô,3
user_211,51,Liệu Giờ,5
user_59,63,Muốn Nói Với Em,1
user_110,13,Bông Hoa Chẳng Thuộc Về Ta,2
user_228,58,Lấy Chồng Sớm Làm Gì,2
user_84,36,Forget Me Now,3
user_56,76,Tell The Kids I Love Them,5
user_202,144,Yêu Không Cần Hứa,3
user_2,32,Em Còn Nhớ Anh Không,3
user_158,32,Em Còn Nhớ Anh Không,3
user_177,63,Muốn Nói Với Em,2
user_56,118,Mẹ,1
user_290,150,Có Hẹn Với Thanh Xuân,5
user_52,26,Người Có Thương,5
user_215,144,Yêu Không Cần Hứa,2
user_182,18,Chuyện Đôi Ta,1
user_43,2,2+3=5,3
user_215,124,Tình Yêu Ngủ Quên,1
user_292,20,Chờ Đợi Có Đáng Sợ,5
user_264,72,Ngủ Sớm Đi Em,2
user_270,152,Đắm Tình,5
user_36,69,Mắt Nice Cha Cha Tune,1
user_105,140,Biết Iu 1 Người,2
user_138,26,Người Có Thương,1
user_99,34,Em Là Nhất,3
user_124,63,Muốn Nói Với Em,1
user_66,62,Mưa Cứ Rơi,3
user_16,112,Thêm Bao Nhiêu Lâu,3
user_92,62,Mưa Cứ Rơi,4
user_179,164,Để Anh Một Mình,3
user_144,100,Sau Những Lần Đau,1
user_204,127,Già Cùng Nhau Là Được,3
user_263,4,Anh Thề Đấy,4
user_210,22,Crying Over You,1
user_21,134,3107,4
user_52,7,Anh Thương Em Nhất Mà,5
user_92,163,Đếm Ngày Xa Em,3
user_117,69,Mắt Nice Cha Cha Tune,2
user_88,22,Crying Over You,1
user_288,135,3107-3,4
user_72,120,Trước Khi Em Tồn Tại,4
user_34,58,Lấy Chồng Sớm Làm Gì,5
user_295,121,Tâm Sự Tuổi 30,5
user_90,148,Yêu Đơn Phương Là Gì,2
user_284,96,Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau,4
user_131,100,Sau Những Lần Đau,3
user_206,10,Ba Kể Con Nghe,1
user_78,43,Hãy Nói Đi,1
user_120,17,Con Trai Cưng,5
user_197,39,Chưa Phải Là Yêu,2
user_84,148,Yêu Đơn Phương Là Gì,2
user_142,8,Anh Vẫn OK,5
user_207,152,Đắm Tình,4
user_194,139,Thích Em Hơi Nhiều,2
user_259,70,Những Lời Hứa Bỏ Quên,1
user_297,39,Chưa Phải Là Yêu,5
user_198,51,Liệu Giờ,5
user_113,31,Em Không Quay Về,1
user_39,121,Tâm Sự Tuổi 30,3
user_133,38,Không Thể Say,3
user_28,56,Lạ Lùng,2
user_240,56,Lạ Lùng,5
user_239,90,Nhắn Nhủ,3
user_279,133,Va Vào Giai Điệu Này,5
user_208,138,Shhhhhhh...,4
user_56,68,Mơ,3
user_229,133,Va Vào Giai Điệu Này,2
user_84,118,Mẹ,3
user_152,164,Để Anh Một Mình,5
user_105,26,Người Có Thương,3
user_77,76,Tell The Kids I Love Them,1
user_24,147,Yêu Người Có Ước Mơ,3
user_210,151,Em Làm Gì Mùa Dịch,2
user_2,134,3107,2
user_62,83,Bông Hoa Đẹp Nhất,2
user_251,22,Crying Over You,1
user_196,52,Em Của Anh Đừng Của Ai,3
user_237,13,Bông Hoa Chẳng Thuộc Về Ta,4
user_291,6,Anh Mệt Rồi,1
user_34,103,Suy Nghĩ Trong Anh,5
user_212,49,Không Yêu Xin Đừng Nói,1
user_65,85,Chịu Cách Mình Nói Thua,1
user_153,51,Liệu Giờ,2
user_216,157,Ánh Sao Và Bầu Trời,1
user_100,40,Lần Hẹn Hò Đầu Tiên,5
user_85,57,Lạc Vào Trong Mơ,2
user_270,66,Miên Man,4
user_215,38,Không Thể Say,5
user_227,76,Tell The Kids I Love Them,4
user_217,90,Nhắn Nhủ,5
user_154,37,Ghé Qua,5
user_24,65,Muốn Được Cùng Em,3
user_236,129,Tết Đong Đầy,4
user_249,131,Từng Quen,5
user_196,3,Anh Sẽ Đón Em,2
user_189,72,Ngủ Sớm Đi Em,3
user_70,37,Ghé Qua,5
user_247,46,Hẹn Em Ở Lần Yêu Thứ 2,3
user_188,111,Thu Cuối,3
user_160,155,Tình Yêu Chậm Trễ,5
user_21,150,Có Hẹn Với Thanh Xuân,4
user_232,8,Anh Vẫn OK,5
user_10,29,Dù Cho Mai Về Sau,1
user_278,58,Lấy Chồng Sớm Làm Gì,3
user_247,86,Tay To,3
user_284,23,Có Ai Hẹn Hò Cùng Em Chưa,3
user_62,125,Tình Ca Tình Ta,3
user_282,46,Hẹn Em Ở Lần Yêu Thứ 2,5
user_212,2,2+3=5,2
user_219,152,Đắm Tình,4
user_285,140,Biết Iu 1 Người,1
user_158,101,Sau Tất Cả,2
user_264,153,Nếu Ngày Ấy,5
user_220,136,3107-4,5
user_263,67,Mùa Luyến Lưu,1
user_182,51,Liệu Giờ,3
user_219,59,Lệ Lưu Ly,2
user_147,62,Mưa Cứ Rơi,1
user_13,126,Tình Cờ Tôi Thích Em,5
user_82,18,Chuyện Đôi Ta,3
user_145,22,Crying Over You,3
user_122,77,Your Smile,4
user_55,127,Già Cùng Nhau Là Được,1
user_65,111,Thu Cuối,5
user_91,27,Một Nhà,2
user_248,65,Muốn Được Cùng Em,2
user_34,161,Đêm Trăng Tình Yêu,2
user_100,31,Em Không Quay Về,2
user_101,83,Bông Hoa Đẹp Nhất,1
user_261,153,Nếu Ngày Ấy,3
user_61,90,Nhắn Nhủ,1
user_257,143,Xin Lỗi Vì Đã Yêu Nhau,4
user_213,166,Ừ Có Anh Đây,3
user_91,142,Xe Đạp,1
user_227,117,Ba,5
user_260,120,Trước Khi Em Tồn Tại,2
user_291,127,Già Cùng Nhau Là Được,5
user_269,109,Mai Mình Xa,4
user_115,40,Lần Hẹn Hò Đầu Tiên,2
user_174,133,Va Vào Giai Điệu Này,1
user_184,64,Muốn Quên Được Em,3
user_93,9,Anh Đã Từ Bỏ Rồi Đấy,2
user_48,141,Wrong Times,3
user_48,143,Xin Lỗi Vì Đã Yêu Nhau,1
user_61,135,3107-3,5
user_211,97,Em Thích,3
user_248,64,Muốn Quên Được Em,4
user_84,101,Sau Tất Cả,1
user_215,39,Chưa Phải Là Yêu,3
user_35,105,Sóng,4
user_289,150,Có Hẹn Với Thanh Xuân,4
user_164,7,Anh Thương Em Nhất Mà,2
user_150,40,Lần Hẹn Hò Đầu Tiên,3
user_121,2,2+3=5,1
user_177,53,Xứng Đôi Cưới Thôi,5
user_31,159,Đúng Người Đúng Thời Điểm,1
user_279,86,Tay To,5
user_215,114,Thất Tình,5
user_260,109,Mai Mình Xa,4
user_117,162,Tình Cờ Yêu Em,4
user_103,149,Chuyện Chúng Ta Sau Này,4
user_112,58,Lấy Chồng Sớm Làm Gì,2
user_223,117,Ba,2
user_47,128,Tương Tư,1
user_192,28,Từ Ngày Em Đến,3
user_111,78,10 Ngàn Năm,2
user_156,128,Tương Tư,2
user_293,124,Tình Yêu Ngủ Quên,4
user_196,161,Đêm Trăng Tình Yêu,4
user_212,40,Lần Hẹn Hò Đầu Tiên,5
user_93,64,Muốn Quên Được Em,3
user_15,87,Rồi Một Ngày,2
user_1,132,Internet Love,4
user_176,117,Ba,3
user_145,140,Biết Iu 1 Người,5
user_173,33,Em Là Hoàng Hôn,4
user_143,149,Chuyện Chúng Ta Sau Này,4
user_56,135,3107-3,3
user_47,151,Em Làm Gì Mùa Dịch,5
user_31,57,Lạc Vào Trong Mơ,3
user_116,64,Muốn Quên Được Em,4
user_127,73,Như Anh Đã Thấy Em,2
user_119,30,Dừng Thương,5
user_96,156,Vaicaunoicokhiennguoithaydoi,5
user_53,53,Xứng Đôi Cưới Thôi,2
user_125,81,Phố Cũ Còn Anh,1
user_203,105,Sóng,4
user_184,73,Như Anh Đã Thấy Em,3
user_168,5,Anh Biết,2
user_161,91,Buồn Hay Vui,5
user_70,47,Hẹn Ngày Mai Yêu,3
user_265,42,Lưu Số Em Đi,3
user_172,134,3107,1
user_203,93,Khi Mà,5
user_62,8,Anh Vẫn OK,4
user_92,80,Proud,1
user_164,26,Người Có Thương,1
user_33,9,Anh Đã Từ Bỏ Rồi Đấy,3
user_45,54,Làm Người Yêu Anh Nhé Baby,2
user_92,42,Lưu Số Em Đi,1
user_277,95,Rượu Tình,2
user_294,78,10 Ngàn Năm,4
user_23,116,Thắc Mắc,3
user_289,166,Ừ Có Anh Đây,1
user_155,38,Không Thể Say,3
user_118,55,Lưu Luyến Sau Chia Tay,3
user_34,14,Bạn Đời,2
user_71,165,Độc Thân Không Phải Là Ế,2
user_210,62,Mưa Cứ Rơi,3
user_163,34,Em Là Nhất,4
user_140,52,Em Của Anh Đừng Của Ai,5
user_240,28,Từ Ngày Em Đến,5
user_135,134,3107,1
user_88,6,Anh Mệt Rồi,5
user_3,11,Bao Lâu Ta Lại Yêu Một Người,5
user_229,142,Xe Đạp,5
user_236,72,Ngủ Sớm Đi Em,2
user_222,15,Bỏ Em Vào Balo,2
user_13,100,Sau Những Lần Đau,3
user_31,25,Cô Gái M52,1
user_59,145,Yêu Nhiều Ghen Nhiều,5
user_79,44,Hông Về Tình Yêu,1
user_215,13,Bông Hoa Chẳng Thuộc Về Ta,2
user_36,47,Hẹn Ngày Mai Yêu,5
user_270,34,Em Là Nhất,4
user_141,129,Tết Đong Đầy,1
user_76,75,Cho Ba Mẹ,1
user_295,128,Tương Tư,3
user_59,110,Tell Ur Mom II,4
user_202,81,Phố Cũ Còn Anh,4
user_68,65,Muốn Được Cùng Em,1
user_94,101,Sau Tất Cả,4
user_23,35,Từ Chối Hiểu X Melody,4
user_198,99,Suýt Nữa Thì,1
user_269,20,Chờ Đợi Có Đáng Sợ,1
user_224,93,Khi Mà,2
user_163,57,Lạc Vào Trong Mơ,3
user_195,160,Đâu Ai Dám Hứa,2
user_43,57,Lạc Vào Trong Mơ,3
user_130,53,Xứng Đôi Cưới Thôi,2
user_239,32,Em Còn Nhớ Anh Không,5
user_179,76,Tell The Kids I Love Them,3
user_283,159,Đúng Người Đúng Thời Điểm,5
user_295,164,Để Anh Một Mình,3
user_292,25,Cô Gái M52,1
user_53,19,Chẳng Còn Thời Gian Ấy,4
user_10,19,Chẳng Còn Thời Gian Ấy,4
user_197,122,Tình Ka Ngọt Ngào,4
user_201,36,Forget Me Now,3
user_48,10,Ba Kể Con Nghe,2
user_228,42,Lưu Số Em Đi,5
user_101,155,Tình Yêu Chậm Trễ,3
user_156,147,Yêu Người Có Ước Mơ,4
user_80,133,Va Vào Giai Điệu Này,5
user_279,75,Cho Ba Mẹ,1
user_249,95,Rượu Tình,1
user_266,51,Liệu Giờ,3
user_146,100,Sau Những Lần Đau,2
user_300,115,Nghe Em,5
user_188,50,Kém Duyên,1
user_179,115,Nghe Em,5
user_193,131,Từng Quen,1
user_10,150,Có Hẹn Với Thanh Xuân,4
user_266,65,Muốn Được Cùng Em,1
user_169,95,Rượu Tình,1
user_77,63,Muốn Nói Với Em,5
user_64,39,Chưa Phải Là Yêu,1
user_250,134,3107,3
user_160,76,Tell The Kids I Love Them,2
user_49,87,Rồi Một Ngày,2
user_105,97,Em Thích,5
user_287,65,Muốn Được Cùng Em,5
user_129,22,Crying Over You,2
user_104,155,Tình Yêu Chậm Trễ,1
user_127,137,Id 072019,3
user_144,59,Lệ Lưu Ly,4
user_243,48,Cứ Chill Thôi,5
user_150,120,Trước Khi Em Tồn Tại,5
user_162,70,Những Lời Hứa Bỏ Quên,3
user_266,96,Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau,5
user_220,80,Proud,4
user_178,84,Quá Lâu,2
user_280,137,Id 072019,2
user_14,125,Tình Ca Tình Ta,5
user_40,39,Chưa Phải Là Yêu,3
user_178,89,Lan Man,2
user_200,90,Nhắn Nhủ,1
user_99,164,Để Anh Một Mình,1
user_119,76,Tell The Kids I Love Them,5
user_174,9,Anh Đã Từ Bỏ Rồi Đấy,2
user_35,55,Lưu Luyến Sau Chia Tay,1
user_151,47,Hẹn Ngày Mai Yêu,3
user_6,128,Tương Tư,4
user_42,2,2+3=5,5
user_219,120,Trước Khi Em Tồn Tại,1
user_264,40,Lần Hẹn Hò Đầu Tiên,4
user_229,107,Thiên Thần Tình Yêu,3
user_169,17,Con Trai Cưng,5
user_289,5,Anh Biết,5
user_67,32,Em Còn Nhớ Anh Không,3
user_206,59,Lệ Lưu Ly,2
user_268,55,Lưu Luyến Sau Chia Tay,1
user_213,66,Miên Man,4
user_230,107,Thiên Thần Tình Yêu,3
user_88,159,Đúng Người Đúng Thời Điểm,2
user_94,28,Từ Ngày Em Đến,3
user_213,54,Làm Người Yêu Anh Nhé Baby,2
user_198,141,Wrong Times,1
user_36,56,Lạ Lùng,3
user_223,153,Nếu Ngày Ấy,1
user_174,16,Cháu Xin Lỗi Chú,4
user_278,107,Thiên Thần Tình Yêu,3
user_291,117,Ba,5
user_108,159,Đúng Người Đúng Thời Điểm,4
user_1,41,Phố Đã Lên Đèn,5
user_215,16,Cháu Xin Lỗi Chú,4
user_233,37,Ghé Qua,2
user_198,45,Hẹn Em Kiếp Sau,4
user_244,115,Nghe Em,4
user_107,102,Simple Love,5
user_88,119,Váy Cưới,5
user_271,61,Mashup Lỡ Duyên,5
user_20,52,Em Của Anh Đừng Của Ai,5
